
0.46589,0.451593,20.2834,21.4177,423.292,16.2261
0.427107,0.417396,20.3645,21.1149,439.708,11.217
0.38865,0.382234,20.4308,20.8929,451.554,7.42209
0.350876,0.346753,20.4448,20.7058,457.645,4.68973
0.314144,0.311568,20.3724,20.5034,457.039,2.82274
0.278814,0.277247,20.1835,20.2373,449.097,1.61428
0.245224,0.244295,19.8534,19.8659,433.549,0.874835
0.213681,0.213144,19.3636,19.3572,410.552,0.448071
0.184443,0.184139,18.7027,18.6901,380.728,0.21633
0.157705,0.157537,17.8679,17.8552,345.157,0.0982315
0.13359,0.133498,16.865,16.8548,305.329,0.0418942
0.112137,0.112088,15.7088,15.7017,263.04,0.0167933
0.0933065,0.093281,14.4231,14.4184,220.234,0.00636127
0.0769808,0.0769678,13.0387,13.0359,178.827,0.0023116
0.0629815,0.0629751,11.5924,11.5907,140.51,0.000831707
0.0510879,0.0510849,10.1243,10.1234,106.591,0.000311465
0.0410597,0.0410583,8.67559,8.67508,77.8846,0.000128001
0.0326587,0.0326574,7.28532,7.2848,54.6832,0.000128001
0.025664,0.0256634,5.98775,5.98753,36.7981,5.62848e-05
0.0198834,0.019883,4.81071,4.81049,23.6744,5.62848e-05
0.0151518,0.0151513,3.77321,3.773,14.5231,5.62848e-05
0.0113276,0.0113273,2.88522,2.885,8.47148,5.62848e-05
0.0082872,0.00828687,2.14781,2.14759,4.68523,5.62848e-05
0.00591803,0.00591774,1.55425,1.55403,2.44942,5.62848e-05
0.0041152,0.00411495,1.09166,1.09143,1.20667,5.62848e-05
0.00277994,0.00277984,0.743031,0.742854,0.558323,1.93999e-05
0.00182028,0.00182017,0.489326,0.48909,0.241814,1.93999e-05
0.00115288,0.00115275,0.311346,0.311013,0.0976985,1.93999e-05
0.0007047,0.000704775,0.190649,0.190745,0.0367001,1.93925e-05
0.000415202,0.000415372,0.112549,0.112754,0.0127825,1.93925e-05
0.000235619,0.000235957,0.063968,0.0643747,0.00412313,1.93925e-05
0.00012901,0.000129657,0.0351121,0.0358989,0.0012356,1.93925e-05
6.87103e-05,6.99314e-05,0.0188693,0.0203537,0.000348939,1.93925e-05
3.64388e-05,3.86778e-05,0.0103715,0.0129449,9.64906e-05,1.93925e-05
2.02438e-05,2.39885e-05,0.00642022,0.0101258,2.81075e-05,1.93925e-05
1.2576e-05,1.3062e-05,0.00485436,0.00469385,9.39604e-06,3.1804e-06
1.2576e-05,1.3062e-05,0.00485436,0.00469385,9.39604e-06,3.1804e-06
1.2576e-05,1.3062e-05,0.00485436,0.00469385,9.39604e-06,3.1804e-06
8.54272e-06,9.15834e-06,0.004231,0.00404074,3.32006e-06,3.1804e-06
8.54272e-06,9.15834e-06,0.004231,0.00404074,3.32006e-06,3.1804e-06
8.54272e-06,9.15834e-06,0.004231,0.00404074,3.32006e-06,3.1804e-06
8.54272e-06,9.15834e-06,0.004231,0.00404074,3.32006e-06,3.1804e-06
8.54272e-06,9.15834e-06,0.004231,0.00404074,3.32006e-06,3.1804e-06
8.54272e-06,9.15834e-06,0.004231,0.00404074,3.32006e-06,3.1804e-06
7.15001e-06,9.15834e-06,0.00186911,0.00404074,3.31903e-06,3.17947e-06
7.15001e-06,9.15834e-06,0.00186911,0.00404074,3.31903e-06,3.17947e-06
